6201	Guriga Sahro waa uu qurxan yahay.	Sahra's house id beautiful.
6202	Guriga Sahro waa uu qurux badan yahay.	Sahra's house is beautiful.
6205	Ubaxani waa uu qurxan yahay.	This flower is beautiful.
6206	Ubaxani wuu qurxan yahay.	This flower is beautiful.
6207	Ubaxani waa mid qurux badan.	This flower is a beautiful one.
6208	ubaxan	this flower
6211	Arooryo suubban!	Good morning!
6212	axlaaq suubban	good character
6213	hadal suubban	good talking
6214	hadalka Suubban	Suubban's talking
6215	Suubban hadalkeeda	Suubban's talking
6216	hadalka wanaagsan ee Suubban	Suubban's good talking
6217	hadalka wanaagsan oo suubban	good and exquisit talking
6221	guriga Maxamed	Mahamed's house
6223	guriga Cali	Ali's house
6225	guriga Muuse	Musa's house
6226	Kani waa Xarbi.	This is Harbi.
6227	guriga Xarbi	Harbi's house
6228	qaalli	judge
6229	qaalliga	the judge
6230	qaalliyo	judges
6231	qaalliyada	the judges
6232	guriga qaalliga	the judge's house
6233	guri qaalli	a judge's house
6234	noocee albaabka	what kind of door
6235	Albaab noocee ah buu leeyahay guriga qaalliga?	What kind of door has the judge's house?
6236	Waa noocee albaabka guriga qaalliga?	What kind is the door at the judge's house?
6237	Ma ku yaallaa magaaladan guri qaalli?	Is there in this city a judge's house?
6238	Ma ku yaallaa magaaladan guri marti?	Is there in this city a guesthouse?
6239	guri marti	guesthouse
6240	aqalka martida	(the) guesthouse
6241	Ma ku yaallaa magaaladan aqalka martida?	Is there a guesthouse in this city?
6242	marti|f	guests
6243	martida	the guests
6245	hal qof oo marti ah	one guest
6246	dhogorta geela	camel fur
6247	caanaha geela	(the) camel milk
6249	caanaha riyaha	(the) goat milk
6250	caano riyaad	goat milk
6251	caano lo'aad	cow milk
6252	caano geel	camel milk
6253	caano ari	sheep/goat milk
6254	hilib lo'	beef
6255	hilib ari	sheep/goat meat
6256	hilib geel	camel meat
6259	Waxaan cunay qare.	I have eaten watermelon.
6260	Ma cuntay qare?	Have you eaten watermelon?
6261	Waxaa yimid aabbe.	Father has come.
6262	Ma aragtay aabbe?	Have you seen father?
6263	Cali waa bare.	Ali is a teacher.
6264	Adigu bare miyaad tahay?	Are you a teacher?
6265	Warsame	Warsame
6266	Garoowe	Garowe
6267	Diirriye	Diriye
6269	Waxaad tahay madax-weyne.	You are president.
6270	Adigu madax-weyne miyaad tahay?	Are you president?
6271	Ma madax-weyne ayaad tahay?	Are you president?
6272	Madax-weyne ayaa yimid Iswiidhan.	Mr President has arrived in Sweden.
6273	boqorka	the king
6274	Boqorkii ayaa yimid.	The king has arrived.
6275	Boqorkii ma yimid?	Has the king arrived?
6276	Ma yimid boqorkii?	Has the king arrived?
6277	Wuxuu ahaa boqor.	He is a king.
6278	eeddo	paternal aunt
6279	kalkaaliso	nurse
6280	Waxaan ahay kalkaaliso.	I am a nurse.
6281	Kalkaaliso ayaan ahay.	I am a nurse.
6282	Ma kalkaaliso ayaad tahay?	Are you a nurse?
6283	Ma waxaad tahay kalkaaliso?	Are you a nurse?
6284	Adigu kalkaaliso miyaad tahay?	Are you a nurse?
6286	Muqdisho ayaan deggan ahay.	I live in Mogadishu.
6287	Ma waxaad deggan tahay Muqdisho?	Do you live in Mogadishu?
6288	arday|m	student
6289	arday|f	students
6291	Waxaan ahay arday.	I am a student.
6292	Arday miyaad tahay?	Are you a student?
6293	Waxaa joogta arday badan.	There are many students (present).
6294	Arday badan ayaa timid.	Many students have arrived.
6296	Waxaan hayaa ardo badan.	I have many students.
6297	Iyagu waa ardo.	They are students.
6298	Iyagu waa ardo badan.	They are many students.
6299	Iyagu waa arday.	They are students.
6300	Iyagu waa arday badan.	The are many students.
6303	Waxaan tegay Hargeysa.	I went to Hargeisa.
6304	Hargeysa waa magaalo weyn.	Hargeisa is a big city.
6305	Hargeysa ma tagtay?	Did you (ever) go to Hargeisa? 
6306	Ma tagtay Hargeysa?	Did you (ever) go to Hargeisa?
6308	Talaadada	the Tuesday
6310	Arbacada	the Wednesday
6311	Talaadadii hore	last Tuesday
6312	Talaadadan	this Tuesday
6313	guri	house
6315	gurigan	this house
6316	gurigaas	that house
6317	wiil	boy
6318	wiilka	the boy
6319	wiilkan	this boy
6320	wiilkaas	that boy
6321	buug	book
6322	buugga	the book
6323	buuggan	this book
6324	buuggaas	that book
6325	guryo	houses
6326	guryaha	the houses
6327	wiilal	boys
6328	wiilasha	the boys
6329	buugaag	books
6330	buugaagta	the books
6334	webigan	this river
6339	waddo	road
6340	waddada	the road
6341	waddooyin	roads
6342	waddooyinka	the roads
6343	waddooyin waaweyn	big roads
6344	hooyooyin naxariis leh	kind mothers
6345	hooyooyin xunxun	bad/mean mothers
6348	baabuur badan	many cars
6350	baabuurtan	these cars
6351	baabuurtaas	those cars
6353	baabuurkaas	that car
6354	labo tuug	two thieves
6355	hal tuug	one thief
6356	tuug badan	many thieves
6357	tuugo	thieves
6358	tuugada	the thieves
6359	Iyagu waa tuugo.	They are thieves.
6360	Iyagu waa tuug.	They are thieves.
6362	gaariga	the car
6364	gaarida	the good housewife
6365	haweeney gaari ah	a woman who is a good housewife
6366	haweeneyda gaarida ah	the woman who is a good housewife
6371	subax	morning
6372	subaxa	the morning
6374	aroor	dawn
6375	aroortii hore	early in the morning
6376	subaxdii hore	early in the morning
6377	shalay subax	yesterday morning
6378	sannad	year
6379	sannadka	the year
6380	sannadda	the year
6381	sannadkii hore	last year
6382	rootiga	the bread
6383	rootida	the bread
6389	haween	women
6391	haweenta	the woman
6392	hal qof oo haween ah	ome woman
6395	aabbahaa	your father
6396	walaalkiis	his brother
6397	walaasheed	her sister
6398	bisaddayda	my cat
6399	yaanyuurtayda	my cat
6400	bisaddeeda	her cat
6401	baabuurkeeda	her car
6402	gaarigeeda	her car
6403	Magacaa?	What is your name?
6404	Magaciis?	What is his name?
6405	Magaceed?	What is her name?
6406	magaciis	his name
6407	Magaciisu waa Cabdi.	His name is Abdi.
6408	mindi	knife
6410	Galguduud	Galgudud
6413	mindidaas	that knife
6414	mindidii Maxamed	Mahamad's knife
6415	Maxamed	Mohamed
6416	Magaciisu waa Maxamed.	His name is Muhamad.
6417	Maxamed walaalkiis	Muhamad's brother
6418	gaarigii Maxamed	Muhamad's car
6419	macallinkii Maxamed	Mohamed's teacher
6420	Maxamed macallinkiisii	that teacher of Muhamad's 
6421	Maxamed macallinkiis	Muhamad's teacher
6422	kubbad	ball
6423	banooni	football
6424	kubbadda cagta	(the) football
6426	kubbadda kolayga	(the) basketball
6427	kubbadda miiska	(the) ping-pong
6428	ujeeddada shirka	the aim of the meeting
6429	wasaaradda waxbarashada	the ministry of education
6430	xafiiska madax-weynaha	the office of the president
6431	Waddada Wadnaha	Heart Road
6432	Kani ma miis baa?	Is this a table?
6433	Tani ma kubbad baa?	Is this a ball?
6434	Kubbad miyaa tani?	Is this a ball?
6435	Tani kubbad miyaa?	Is this a ball?
6438	Wuu soconayaa.	he is walking
6439	Wuu socdaa.	He walks.
6441	Wuu cunaa.	He eats it.
6442	Wuu cunayay.	He was eating it.
6444	Wuu cuni jiray.	He used to eat it.
6445	Wuu cuni doonaa.	He will eat it.
6446	Sahro way cuntay.	Sahra ate it.
6447	Sahro ma cuntay?	Did Sahra eat it?
6448	Cali wuu cunay.	Ali ate it.
6449	Cali ma cunay?	Did Ali eat it?
6450	Yaa cunay?	Who ate it?
6451	Cali ayaa cunay.	Ali ate it.
6452	Sahro ayaa cuntay.	Sahra ate it.
6453	Sahro maxay samaysay?	What did Sahra do?
6454	Maxay samaysay Sahro?	What did Sahra do?
6455	maxay < maxaa ay	what she?
6457	Waxay cuntay qadadii.	She ate lunch.
6458	Way qadaysay.	She had lunch.
6459	Hooyaday ayaa timid.	My mother has arrived.
6460	Hooyo way timid.	Mother arrived.
6461	Hooyaday way timid.	My mother has arrived.
6463	Hooyadaa ma timid?	Has your mother arrived?
6464	Ma timid hooyadaa?	Has your mother arrived?
6465	Haa, hooyaday waa timid.	Yes, my mother has arrived.
6466	Fasalkee dhigataa?	Which class are you in?
6467	Fasalkeed dhigataa?	Which class are you in?
6468	Hadda waa bishee?	What month is it now?
6469	Bishaani waa bishee?	What month is this month?
6470	Bishaani waa tee?	Which month is this?
6471	magaaladee	which city?
6472	gaarigee	which car?
6473	baabuurkee	which car?
6474	gaarigan	this car
6475	baabuurkan	this car
6476	saddex	three
6480	toddobo	seven
6481	siddeed	eight
6482	sagaal	nine
6483	toban	ten
6484	toban qof	ten people
6485	toban libaax	ten lions
6486	shan dhagax	ten stones
6487	afar buug	four books
6488	Maxaad aragtaa?	What do you see?
6489	Maxaad u jeeddaa?	What do you see?
6490	Waxaan arkaa diin.	I see a turtle.
6491	Waxaan u jeedaa diin.	I see a turtle.
6492	Waxaan u jeedaa shimbir.	I see a bird.
6493	Waxaan arkaa shimbir.	I see a bird.
6495	Shimbir baan u jeedaa.	I see a bird.
6496	Shimbiraan u jeedaa.	I see a bird.
6497	Yaad la kulantay shalay?	Whom did you meet with yesterday?
6498	Waxaan la kulmay Faarax.	I met with Farah.
6499	Waxaan la kulmay aabbe.	I met with father.
6500	Faarax ayaan la kulmay.	I met with Farah.
6501	Aabbe ayaan la kulmay.	I met with father.
6502	Aabbaan la kulmay.	I met with father.
6503	Yaa jooga halkaas?	Who is there?
6504	Waa kee kaasi?	Who is that?
6505	Waa tee taasi?	Who is that?
6506	Waa Cali.	It is Ali.
6507	Waa Caasho.	It is Asha.
6508	Cali miyaa?	Is it Ali?
6509	Ma Caliyaa?	Is it Ali?
6510	Ma Caashaa?	Is it Asha?
6511	Caasha miyaa?	Is it Asha?
6513	magaalada Muqdisho	The city of Mogadishu
6515	Xaliimo	Halima
6516	Shamso	Shamsa
6517	Fardowso	Fardausa
6518	Faadumo	(woman's name)
6519	Maryan	Maryan
6520	Ubax	Ubah
6521	Suubban	(woman's name)
6522	Qaalli	Qali
6523	Cawrala'	Aurala
6527	beeraley	farmers
6528	gaadiidley	drivers, car owners
6529	biyoole	water seller
6531	qoraaga	the writer
6532	qore	writer
6533	qoraha	the writer
6534	dukaanle	shopkeeper
6535	Ma aragtay dukaanlaha?	Have you seen the shopkeeper?
6536	Waxaan arkay nin dukaanle ah.	I saw a shopkeeper.
6537	toosh labaqaad ah	a flashlight with two batteries
6538	ubax weyn	a big flower
6539	ubax ka weyn	a bigger flower
6540	ubaxa ugu weyn	the biggest flower
6541	shirmadaxeed	summit meeting
6542	shirmadaxeedka	the summit meeting
6543	libaax-badeed	shark
6544	libaax-badeedka	the shark
6545	carruur Soomaaliyeed	Somali children
6546	haween Soomaaliyeed	Somali women
6547	rag Soomaaliyeed	Somali men
6548	carruurta Soomaalida ah	the Somali chiildren
6549	carruurta Soomaaliyeed	the Somali hcildren
6550	heesaha Soomaaliga ah	the Somali songs
6551	bad weyn	a big sea
6552	badda weyn	the big sea
6553	bad-weyn	ocean
6554	bad-weynta	the ocean
6555	dheer	long
6556	feer|f	a rib
6557	feer|m	a fist
6558	galley	maize
6559	galleyda	the maize
6560	Waxaan rabaa in aan boxo.	I want to go out.
6561	An boxo!	let me go out
6562	An boxo e!	Let me go out then.
6563	An fiiriyo!	Let me see.
6565	Ha bixin!	Don't go out!
6566	Ma cunin.	X didn't eat.
6567	Ma aysan cunin.	She/they didn't eat.
6568	Ma uusan cunin.	He didn't eat.
6569	Ma jiifo.	I/he doesn't lie down.
6570	Ma hurdo.	I/he doesn't sleep.
6571	Ma jiifto.	You/she doesn't lie down.
6572	Ma huruddo.	You/she doesn't sleep.
6574	qoraa sare	an excellent writer
6576	qoraaga sare	the excellent writer
6577	qoraa weyn	a great writer
6578	qoraaga weyn	the great writer
6579	qoraagaas	that writer
6580	qoraagaas weyn	that great writer
6581	qoraageenna	our writer
6583	qoraagii hore	that earlier writer
6585	Qoraageennu waa mid weyn.	Our writer is great.
6586	Qoraageennii hore wuxuu ahaa nin weyn.	That eralier writer of ours was a great man.
6587	Ma aragtay qoraageenna?	Have you seen our writer?
6588	Haa, waan arkay qoraageenna.	Yes, I have seen our writer.
6590	Kee aragtay?	Which one have you seen?
6591	Waxaan arkay qoraageenna.	I have seen our writer.
6593	Waxay dileen qoraageennii.	They have killed our writer.
6594	Waa waynay qoraageennii.	We couldn't find our writer.
6595	Waan la' nahay qoraageennii.	We couldn't find our writer.
6596	Ma la hadashay qoraaga weyn?	Have you talked to the great writer?
6597	Haa, waan la hadlay qoraaga weyn.	Yes, I have talked to the great writer.
6598	Maya, lama hadlin qoraaga weyn.	No, I haven't talked to the great writer.
6602	boqorro	kings
6603	boqorrada	the kings
6604	qorayaasha	the writers
6605	qorayaasha iyo boqorrada	the writers and the kings
6606	qorayaal iyo boqorro	writers and kings
6607	boqorro iyo qorayaal	kings and writers
6608	boqorrada iyo qorayaasha	the kings and the writers
6609	boqorrada waaweyn	the great kings
6610	hal boqor	one king
6611	hal qore	one writer
6612	hal nin oo qoraa ah	one writer
6613	nin qoraa ah	a writer
6614	shan qorayaal ah	five writers
6615	shan qoraa	five writers
6616	shan nin oo qorayaal ah	five writers
6617	shan gabdhood oo qorayaal ah	five girl writers
6619	qorayaashee	which writers?
6620	boqorkee	which king?
6621	boqorradee	which kings?
6622	boqoraddee	which queen?
6623	boqorado	queens
6624	boqoradehee	which queens?
6625	Kuwani ma qorayaal baa?	Are these writers?
6626	Kuwani ma qorayaalaa?	Are these writers?
6627	Haa, waa qorayaal.	Yes, they are writers.
6628	Ma aragtay boqorrada?	Have you seen the kings?
6629	Haa, waan arkay boqorrada.	Yes, I have seen the kings.
6631	Qorayaashu waa joogaan.	The writers are present.
6632	Qorayaashu halkan ayay joogaan.	The writers are here.
6633	boqorkeenna	our (incl.) king
6634	boqoraddeenna	our queen
6635	Boqorkeennu waa mid weyn.	Our king is great.
6636	Boqoraddeenu waa mid weyn.	Our queen is great.
6637	Boqorkeennii hore wuxuu ahaa mid weyn.	Our previous king was great.
6638	Yaa yimid?	Who has arrived?
6639	Boqoradda ayaa timid.	The queen has arrived.
6640	Boqoraddaa timid.	The queen has arrived.
6641	Boqoraddii ayaa timid.	The queen has arrived.
6642	Waxaa timid boqoraddii.	The queen has arrived.
6643	Waxaa timid boqoradda.	The queen has arrived.
6644	maalin	day
6645	habeen	night
6646	maalin iyo habeen	day and night
6647	habeen iyo maalin	night and day
6648	habeenka iyo maalinta	the night and the day
6649	maalinta iyo habeenka	the day and the night
6650	maalin dheer	a long day
6651	hal maalin	one day
6652	afar maalmood	four days
6653	afar maalmood oo dhaadheer	four long days
6655	afartan maalmood oo dhaadheer	these four long days
6656	maalmo	days
6657	maalmo dhaadheer	long days
6658	maalmahan dhaadheer	these long days
6661	macallimad	female teacher
6662	macallin cusub	a new teacher
6663	macallimad cusub	a new female teacher
6664	macallinka	the teacher
6665	macallimadda	the female teacher
6667	macallimadda cusub	the new female teacher
6668	macallimiin	teachers
6669	macallimiinta	the teachers
6670	hal macallin	on teacher
6671	hal bare	one teacher
6672	hal macallin oo cusub	one new teacher
6673	hal bare oo cusub	one new teacher
6675	hal arday	one student
6678	arday|m iyo macallimiin	a student and teachers
6679	macallinkayga	my teacher
6680	macallinkaaga	your teacher
6681	macallinkeeda	her teacher
6682	macallimaddayda	my teacher
6683	macallimaddaada	your teacher
6684	macallimaddeeda	her teacher
6685	macallinkooda	their teacher
6686	macallimaddooda	their teacher
6688	macallimaddii hore	their previous teacher
6691	Macallinkii hore wuxuu ahaa mid fiican.	The previous teacher was good.
6692	Macallinkii wuu fiicnaa.	The teacher was good.
6693	Macallinkaygii hore wuu fiicnaa.	My previous teacher was good.
6694	Macallimaddaydii hore way fiicnayd.	My previous teacher was good.
6696	Ma aragtay macallimaddaydii?	Have you seen my teacher?
6697	Haa, waa arkay macallinkaagii.	Yes, I have seen your teacher.
6698	Haa, waa arkay macallimaddaadii.	Yes, I have seen your teacher.
6699	macallin fiican	a good teacher
6700	macallin naxariis badan	a kind teacher
6701	macallin wanaagsan	a good teacher
6703	hal wiil	one boy
6705	inanka	the boy
6706	inan|f	a girl
6707	inanta	the girl
6708	hal inan|m	one boy
6709	hal inan|f	one girl
6710	wiil yar	a little boy
6711	hal wiil oo yar	one little boy
6712	inan|f yar	a little girl
6713	hal inan|f oo yar	one little girl
6716	aqalka	the house
6717	guriga	the house
6718	hal guri	one house
6719	hal aqal	one house
6721	Kani waa gurigii Cali.	This is Ali's house.
6723	Kani waa aqalka Cali.	This is Ali's house.
6725	Taasi waa Sahro.	That is Sahra.
6726	Kani waa gurigii Cali iyo Sahro.	This is Ali'a and Sahra's house.
6730	Kani waa aqalka Sahro iyo Cali.	This is Sahra's and Ali's house.
6731	qoys	family
6732	Waa qoyskii Cumar.	This is Omar's family.
6733	Cumar	Omar
6734	Kani waa Cumar.	This is Omar.
6735	Kani waa reerka Cumar.	This is Omar's family.
6736	Kani waa reerkii Cumar.	This is Omar's family.
6737	dugsi	school
6738	dugsiga	the school
6739	hal dugsi	one school
6740	dugsi sare	secondary school
6741	dugsiga sare	the secondary school
6742	dugsiga sare ee Garoowe	Garowe secondary school
6743	yaanyuur	cat
6744	yaanyuurta	the cat
6745	hal yaanyuur	one cat
6746	bisad	cat
6747	hal bisad	one cat
6748	bisadda	the cat
6749	mukulaal	cat
6750	mukulaasha	the cat
6751	hal mukulaal	one cat
6752	bisad yar	a little cat
6753	bisadda yar	the little cat
6754	bisaddaas yar	that little cat
6755	bisado yaryar	little cats
6756	bisadaha yaryar	the little cats
6757	bisadahaas yaryar	those little cats
6758	ey|m	dog
6759	eyga	the dog
6760	hal ey	one dog
6761	eyo	dogs
6762	eyaha	the dogs
6763	eyahaas	those dogs
6764	eygaas	that dog
6765	eygan	this dog
6766	eyahan	these dogs
6767	eygayga	my dog
6768	eygaaga	your dog
6769	eygiisa	his dog
6770	eygeeda	her dog
6771	eygeenna	our dog
6772	eygiinna	your dog
6773	eygooda	their dog
6774	xarunta dhaqanka	the cultural center
6775	xarunta dhaqanka ee Hargeysa	the Cultural Center in Hargeisa
6776	maxkamad	court
6777	maxkamadda gobolka	regional court
6778	maxkamadda gobolka Mudug	the Mudug regional court
6779	sheeko	story
6780	sheeko gaaban	a short story
6781	sheekada gaaban	the short story
6782	sheekadaas gaaban	that short story
6783	sheekadeeda	her story
6784	Sheekadeedu waa gaaban tahay.	Her story is short.
6785	Sheekadeedu waa mid gaaban.	Her story is short.
6786	Sheekadeedu waxay ahayd mid gaaban.	Her story was short.
6787	hal sheeko	one story
6788	sheekooyin	stories
6789	sheekooyinka	the stories
6790	sheekooyin gaagaaban	short stories
6791	sheekadee	which story?
6792	sheekooyinkee	what stories?
6793	Sheekooyinkee maqashay?	What stories have you heard?
6794	Sheekooyinkaad maqashay?	What stories have you heard?
6796	geela	the camels
6797	hal neef oo geel ah	one camel
6798	hal|f	camel
