4741	Mm__2__73.wav	ajendaha shirka	ajendáha shírka	
4742	Mm__2__74.wav	ujeeddada shirka	ujeeddáda shírka	
4743	Mm__2__75.wav	wasaaradda waxbarashada	wasaarádda waxbarasháda	
4744	Mm__2__76.wav	xafiiska madax-weynaha	xafiíska madax-weynáha	
4745	Mm__2__77.wav	Waddada Wadnaha	Waddáda Wadnáha	
4746	Mm__2__78.wav	ujeeddada shirka	ujeeddáda shírka	
4747	Mm__2__79.wav	wasaaradda waxbarashada	wasaarádda waxbarasháda	
4748	Mm__2__80.wav	xafiiska madax-weynaha	xafiíska madax-weynáha	
4749	Mm__2__81.wav	Waddada Wadnaha	Waddáda Wadnáha	
4750	Mm__2__82.wav	Kani ma miis baa?	Kani ma míis baa?	
4751	Mm__2__83.wav	Tani ma kubbad baa?	Tani ma kubbád baa?	
4752	Mm__2__84.wav	Kubbad miyaa tani?	Kubbád míyáa tani?	
4753	Mm__2__85.wav	Kubbad miyaa tani?	Kubbád míyaa tani?	
4754	Mm__2__86.wav	Tani kubbad miyaa?	Taní kubbád míyáa?	
4755	Mm__2__87.wav	Tani kubbad miyaa?	Tani kubbád míyáa?	
4756	Mm__2__88.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4757	Mm__2__89.wav	Kani ma miis baa?	Kaní ma míis baá?	
4758	Mm__2__90.wav	Tani ma kubbad baa?	Taní ma kubbád baá?	
4759	Mm__2__91.wav	Kubbad miyaa tani?	Kubbád míyaa tani?	
4760	Mm__2__92.wav	Tani kubbad miyaa?	Tani kubbád míyaa?	
4761	Mm__2__93.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4762	Mm__2__94.wav	Magaalo miyaa tani?	Magaalá míyáa tani?	
4763	Mm__2__95.wav	Magaalo miyaa tani?	Magaaló míyáa tani?	
4764	Mm__2__96.wav	Magaalo miyaa tani?	Magaaló míyáa tani?	
4765	Mm__2__97.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4766	Mm__2__98.wav	Tani kubbad miyaa?	Tani kubbád míyáa?	
4767	Mm__2__99.wav	Kubbad miyaa tani?	Kubbád míyáa tani?	
4768	Mm__2__100.wav	Tani ma kubbad baa?	Tani ma kubbád baá?	
4769	Mm__2__101.wav	Tani ma magaalaa?	Tani ma magaálaá?	
4770	Mm__2__102.wav	Wuu soconayaa.	Wuu socónayaa.	
4771	Mm__2__103.wav	Wuu seexanayaa.	Wuu seexánayaa.	
4772	Mm__2__104.wav	Wuu socdaa.	Wúu socdaa.	
4773	Mm__2__105.wav	Wuu cunayaa.	Wuu cúnayaa.	
4774	Mm__2__106.wav	Wuu cunaa.	Wúu cunaa.	
4775	Mm__2__107.wav	Wuu cunay.	Wúu cunaý.	
4776	Mm__2__108.wav	Wuu cunay.	Wúú cunaý.	
4777	Mm__2__109.wav	Wuu cunayay.	Wuu cúnayay.	
4778	Mm__2__110.wav	Wuu cuni jiray.	Wuu cúni jiray.	
4779	Mm__2__111.wav	Wuu cuni doonaa.	Wuu cúni doonaa.	
4780	Mm__2__112.wav	Sahro way cuntay.	Sáhro wáy cuntaý.	
4781	Mm__2__113.wav	Cali wuu cunay.	Cáli wúu cunaý.	
4782	Mm__2__114.wav	Cali ayaa cunay.	Cáli ayáa cunay.	
4783	Mm__2__115.wav	Yaa cunay?	Yáa cunaý?	
4784	Mm__2__116.wav	Cali ayaa cunay.	Cáli ayáa cunay.	
4785	Mm__2__117.wav	Sahro ayaa cuntay.	Sahró ayáa cuntaý.	
4786	Mm__2__118.wav	Sahro way cuntay.	Sahró wáy cuntay.	
4787	Mm__2__119.wav	Cali waa cunay.	Cali wáa cunay.	
4788	Mm__2__120.wav	Yaa cunay?	Yáa cunaý?	
4789	Mm__2__121.wav	Cali ayaa cunay.	Cáli ayáa cunaý.	
4790	Mm__2__122.wav	Sahro ayaa cuntay.	Sahró ayáa cuntay.	
4791	Mm__2__123.wav	Cali ma cunay?	Cali má cunay?	
4792	Mm__2__124.wav	Yaa cunay?	Yáa cunaý?	
4793	Mm__2__125.wav	Sahro ma cuntay?	Sáhro má cuntay?	
4794	Mm__2__126.wav	Cali ma cunay?	Cali má cunay?	
4795	Mm__2__127.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4796	Mm__2__128.wav	Sahro maxay samaysay?	... maxáy samaysay?	
4797	Mm__2__129.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4798	Mm__2__130.wav	Sahro maxay samaysay?	... maxáy samaysay?	
4799	Mm__2__131.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4800	Mm__2__132.wav	Sahro maxay samaysay?	Sáhro maxáy samaysaý?	
4801	Mm__2__133.wav	Maxay samaysay Sahro?	Maxáy samaysay Sáhro?	
4802	Mm__2__134.wav	Maxay samaysay Sahro?	Maxáy samaysay Sáhro?	
4803	Mm__2__135.wav	Maxay samaysay Sahro?	Maxáy samaysay Sáhro?	
4805	Mm__2__136.wav	maxay < maxaa ay	maxáy	
4806	Mm__2__137.wav	maxay < maxaa ay	maxaý	
4807	Mm__2__138.wav	maxay < maxaa ay	maxáy	
4808	Mm__2__139.wav	maxay < maxaa ay	maxaý	
4809	Mm__2__140.wav	maxay < maxaa ay	maxáy	
4810	Mm__2__141.wav	maxay < maxaa ay	maxaý	
4811	Mm__2__142.wav	maxay < maxaa ay	maxaý	
4812	Mm__2__143.wav	maxay < maxaa ay	maxáy	
4813	Mm__2__144.wav	muxuu	muxúu	
4814	Mm__2__145.wav	Maxay samaysay?	Maxaý samaysay?	
4815	Mm__2__146.wav	maxay < maxaa ay	maxaý	
4816	Mm__2__147.wav	maxay < maxaa ay	maxáy	
4818	Mm__2__148.wav	Way cuntay.	Wáy cuntay.	
4819	Mm__2__149.wav	Waxay cuntay qadadii.	Waxáy cuntay qadádií.	
4820	Mm__2__150.wav	Way qadaysay.	Wáy qadaysay.	
4821	Mm__2__151.wav	Way qadaysay.	Wáy qadaysay.	
4822	Mm__2__152.wav	Sahro ma cuntay?	Sáhro má cuntay?	
4823	Mm__2__153.wav	Sahro way cuntay.	Sáhro wáy cuntay.	
4824	Mm__2__154.wav	Cali ma cunay?	Cali má cunay?	
4825	Mm__2__155.wav	Cali waa cunay.	Cali wáa cunay.	
4826	Mm__2__156.wav	Yaa cunay?	Yáa cunay?	
4827	Mm__2__157.wav	Cali ayaa cunay.	Cáli ayáa cunaý.	
4828	Mm__2__158.wav	Sahro ayaa cuntay.	Sahró ayáa cuntay.	
4829	Mm__2__159.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4830	Mm__2__160.wav	Sahro maxay samaysay?	Sáhro maxáy samaysay?	
4831	Mm__2__161.wav	Maxay samaysay Sahro?	Maxáy samaysaý Sáhro?	
4832	Mm__2__162.wav	Waxay cuntay qadadii.	Wáxay cuntay qadádií.	
4833	Mm__2__163.wav	Way qadaysay.	Wáy qadaysay.	
4834	Mm__2__164.wav	Hooyaday ayaa timid.	Hooyáday ayáa timíd.	
4835	Mm__2__165.wav	Way timid.	Wáy timid.	
4836	Mm__2__166.wav	Hooyo way timid.	Hoóyo wáy timid.	
4837	Mm__2__167.wav	Hadda ayay timid.	Hádda ayáy timid.	
4838	Mm__2__168.wav	Hooyaday way timid.	Hooyáday wáy timid.	
4839	Mm__2__169.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4840	Mm__2__170.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4841	Mm__2__171.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4842	Mm__2__172.wav	Hooyaday ayaa timid.	Hooyáday ayáa timid.	
4843	Mm__2__173.wav	Hooyaday ayaa timid.	Hooyáday ayáa timid.	
4844	Mm__2__174.wav	Hooyaday way timid.	Hooyadáy wáy timid.	
4845	Mm__2__175.wav	Yaa yimid?	Yáa yimíd?	
4846	Mm__2__176.wav	Hooyaday ayaa timid.	Hooyáday ayáa timid.	
4847	Mm__2__177.wav	Yaa yimid?	Yáa yimíd?	
4848	Mm__2__178.wav	Hooyaday way timid.	Hooyáday wáy timid.	
4849	Mm__2__179.wav	Yaa yimid?	Yáa yimíd?	
4850	Mm__2__180.wav	Yaa yimid?	Yaá yimid?	
4851	Mm__2__181.wav	Hooyaday ayaa timid.	Hooyáday ayaa timid.	
4852	Mm__2__182.wav	Hooyaday way timid.	Hooyáday wáy timid.	
4853	Mm__2__183.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4854	Mm__2__184.wav	Hooyaday way timid.	Hooyádaý wáy timid.	
4855	Mm__2__185.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4856	Mm__2__186.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4857	Mm__2__187.wav	Haa, hooyaday way timid.	Haá, hooyadáy wáy timid.	
4858	Mm__2__188.wav	Ma timid hooyadaa?	Má timid hooyadaá?	
4859	Mm__2__189.wav	Hooyaday waa timid.	Hooyadáy wáa timid.	
4860	Mm__2__190.wav	Hooyaday waa timid.	Hooyadáy wáa timid.	
4861	Mm__2__191.wav	Hooyadaa ma timid?	Hooyadaá má timid?	
4862	Mm__2__192.wav	Ma timid hooyadaa?	Má timid hooyadaá?	
4863	Mm__2__193.wav	Haa, hooyaday way timid.	Haá, hooyadáy wáy timid.	
4864	Mm__2__194.wav	Hooyaday waa timid.	Hooyadáy wáa timid.	
4865	Mm__2__195.wav	Fasalkee dhigataa?	Fasalkeé dhigataa?	
4866	Mm__2__196.wav	Fasalkeed dhigataa?	Fasalkeéd dhigataa?	
4867	Mm__2__197.wav	Fasalkee dhigataa?	Fasalkeé dhigataa?	
4868	Mm__2__198.wav	Fasalkee dhigataa?	Fasalkeé dhigataa?	
4869	Mm__2__199.wav	Hadda waa bishee?	Hádda wáa bisheé?	
4870	Mm__2__200.wav	Bishee lagu jiraa hadda?	Bisheé lagú jiraa hadda?	
4871	Mm__2__201.wav	Bishaani waa bishee?	Bishaani waa bishee?	
4872	Mm__2__202.wav	magaaladee	magaaladeé?	
4873	Mm__2__203.wav	gaarigee	gaarigeé?	
4874	Mm__2__204.wav	baabuurkee	baabuurkeé?	
4875	Mm__2__205.wav	gaarigan	gaarígaán	
4876	Mm__2__206.wav	baabuurkan	baabúúrkaán	
4880	Mm__3__1.wav	saddex	sáddex	
4881	Mm__3__2.wav	afar	áfar	
4882	Mm__3__3.wav	shan	shán	
4883	Mm__3__4.wav	lix	líx	
4884	Mm__3__5.wav	toddobo	toddóbo	
4885	Mm__3__6.wav	siddeed	siddéed	
4886	Mm__3__7.wav	sagaal	sagaál	
4887	Mm__3__8.wav	toban	tobán	
4888	Mm__3__9.wav	toban qof	tobán qóf	
4889	Mm__3__10.wav	toban libaax	tobán libaáx	
4890	Mm__3__11.wav	shan dhagax	shán dhagáx	
4891	Mm__3__12.wav	afar buug	áfar buúg	
4892	Mm__3__13.wav	toban qof	tobán qóf	
4893	Mm__3__14.wav	toban libaax	tobán libaáx	
4894	Mm__3__15.wav	shan dhagax	shán dhagáx	
4895	Mm__3__16.wav	afar buug	áfar buúg	
4896	Mm__3__17.wav	Maxaad aragtaa?	Maxáad aragtaa?	
4897	Mm__3__18.wav	Maxaad u jeeddaa?	Maxáád ú jeeddaa?	
4898	Mm__3__19.wav	Waxaan arkaa diin.	Waxáan arkaa díin.	
4899	Mm__3__20.wav	Waxaan u jeedaa diin.	Waxaan ú jeedaa díin.	
4900	Mm__3__21.wav	Waxaan u jeedaa shimbir.	Waxaan ú jeedaa shimbír.	
4901	Mm__3__22.wav	Waxaan arkaa shimbir.	Waxaan árkaa shimbír.	
4902	Mm__3__23.wav	Maxaad aragtaa?	Maxáad aragtaa?	
4903	Mm__3__24.wav	Waxaan arkaa diin.	Wáxaan arkaa díin.	
4904	Mm__3__25.wav	Waxaan arkaa shimbir.	Wáxaan arkaa shimbír.	
4905	Mm__3__26.wav	Maxaad u jeeddaa?	Maxaád ú jeeddaa?	
4906	Mm__3__27.wav	Waxaan u jeedaa diin.	Waxaan ú jeedaa díín.	
4907	Mm__3__28.wav	Waxaan u jeedaa shimbir.	Waxaan ú jeedaa shimbír.	
4908	Mm__3__29.wav	Shimbir baan u jeedaa.	Shimbír báan ú jeedaa.	
4909	Mm__3__30.wav	Shimbir baan u jeedaa.	Shimbír baan ú jeedaa.	
4910	Mm__3__31.wav	Shimbiraan u jeedaa.	Shimbíraan ú jeedaa.	
4911	Mm__3__32.wav	Shimbiraan u jeedaa.	Shimbíraan ú jeedaa.	
4912	Mm__3__33.wav	Shimbiraan u jeedaa.	Shimbíraan ú jeedaa.	
4913	Mm__3__34.wav	Shimbiraan arkaa.	Shimbíraan arkaa.	
4914	Mm__3__35.wav	Yaad la kulantay shalay?	Yáad lá kulantay shálay?	
4915	Mm__3__36.wav	Waxaan la kulmay Faarax.	Wáxaan lá kulmay Faárax.	
4916	Mm__3__37.wav	Waxaan la kulmay aabbe.	Waxaan lá kulmay aábbe.	
4917	Mm__3__38.wav	Faarax ayaan la kulmay.	Faárax ayaan lá kulmay.	
4918	Mm__3__39.wav	Aabbe ayaan la kulmay.	Aabbé ayaan la kulmay.	
4919	Mm__3__40.wav	Aabbaan la kulmay.	Aábbaan lá kulmay.	
4920	Mm__3__41.wav	Faaraxaan la kulmay.	Faáraxaán lá kulmay.	
4921	Mm__3__42.wav	Aabbaan la kulmay.	Aábbaan la kulmay.	
4922	Mm__3__43.wav	Waxaan la kulmay aabbe.	Waxaán la kulmay aábbe.	
4923	Mm__3__44.wav	Aabbe ayaan la kulmay.	Aábbe ayáan la kulmay.	
4924	Mm__3__45.wav	Yaa jooga halkaas?	Yáa joogá hálkaás?	
4925	Mm__3__46.wav	Waa kee kaasi?	Waa keé kaási?	
4926	Mm__3__47.wav	Waa tee taasi?	Waa teé taasi?	
4927	Mm__3__48.wav	Waa Cali.	Waa Cáli.	
4928	Mm__3__49.wav	Waa Caasho.	Waa Caásha.	
4929	Mm__3__50.wav	Cali miyaa?	Cáli míyaa?	
4930	Mm__3__51.wav	Ma Caliyaa?	Ma Cáliyaa?	
4931	Mm__3__52.wav	Ma Caliyaa?	Ma Cáliyaa?	
4932	Mm__3__53.wav	Ma Caashaa?	Ma Caasháa?	
4933	Mm__3__54.wav	Caasha miyaa?	Caásha miyaa?	
4934	Mm__3__55.wav	Cali miyaa?	Calí míyáa?	
4935	Mm__3__56.wav	Ma Caliyaa?	Ma Cáliyaa?	
4936	Mm__3__57.wav	Yaa jooga halkaas?	Yáa joogá hálkaás?	
4937	Mm__3__58.wav	Waa kee kaasi?	Waa keé kaasí?	
4938	Mm__3__59.wav	Waa tee taasi?	Waa teé taasí?	
4939	Mm__3__60.wav	Waa Cali.	Waa Cáli.	
4940	Mm__3__61.wav	Waa Caasho.	Waa Caashá.	
4941	Mm__3__62.wav	Cali miyaa?	Cálí míyaa?	
4942	Mm__3__63.wav	Ma Caliyaa?	Ma Cáliyaa?	
4943	Mm__3__64.wav	Ma Caashaa?	Ma Caasháa?	
4944	Mm__3__65.wav	Caasha miyaa?	Caashá míyaa?	
4945	Mm__3__66.wav	Yaad la kulantay shalay?	Yáad lá kulantay shálay?	
4946	Mm__3__67.wav	Waxaan la kulmay Faarax.	Waxaan lá kulmay Faárax.	
4947	Mm__3__68.wav	Waxaan la kulmay aabbe.	Waxaan lá kulmay aábbe.	
4948	Mm__3__69.wav	Faarax ayaan la kulmay.	Faárax ayáan lá kulmaý.	
4949	Mm__3__70.wav	Aabbe ayaan la kulmay.	Aabbé ayáan lá kulmay.	
4950	Mm__3__71.wav	Aabbaan la kulmay.	Aábbáan lá kulmay.	
4951	Mm__3__72.wav	gobolka Mudug	góbolka Mudúg	
4952	Mm__3__73.wav	magaalada Muqdisho	magaaláda Muqdishó	
4953	Mm__3__74.wav	magaalada Muqdisho	magaaláda Muqdishó	
4954	Mm__3__75.wav	Muqdisho	Muqdísho	
4955	Mm__3__76.wav	Xaliimo	Xaliímo	
4956	Mm__3__77.wav	Shamso	Shámso	
4957	Mm__3__78.wav	Shamso	Shámso	
4958	Mm__3__79.wav	Fardowso	Fardoúso	
4959	Mm__3__80.wav	Fardowso	Fardoúso	
4960	Mm__3__81.wav	Faadumo	Faadúmo	
4961	Mm__3__82.wav	Maryan	Máryan	
4962	Mm__3__83.wav	Maryan	Máryan	
4963	Mm__3__84.wav	Ubax	Úbáx	
4964	Mm__3__85.wav	Ubax	Úbax	
4965	Mm__3__86.wav	Suubban	Suúbban	
4966	Mm__3__87.wav	Qaali	Qáálí	
4967	Mm__3__88.wav	Qaali	Qaalí	
4968	Mm__3__89.wav	Suubban	Súúbbán	
4969	Mm__3__90.wav	Cawrala'	Cawralá'	
4970	Mm__3__91.wav	Cawrala'	Cawrala'	
4971	Mm__3__92.wav	Sabti	Sábti	
4972	Mm__3__93.wav	Sabtiga	Sábtiga	
4973	Mm__3__94.wav	Sabtida	Sabtida	
4974	Mm__3__95.wav	Sabtida	Sábtida	
4975	Mm__3__96.wav	Sabtida	Sábtida	
4976	Mm__3__97.wav	Sabtiga	Sábtiga	
4977	Mm__3__98.wav	xammaali	xammaáli	
4978	Mm__3__99.wav	beeraley	beeraléy	
4979	Mm__3__100.wav	gaadiidley	gaadiidleý	
4980	Mm__3__101.wav	gaadiidley	gaadiidléy	
4981	Mm__3__102.wav	gaadiidley	gaadiidléy	
4982	Mm__3__103.wav	biyooley	biyooléy	
4983	Mm__3__104.wav	biyoole	biyoole	
4984	Mm__3__105.wav	biyoole	biyoóle	
4985	Mm__3__106.wav	biyoole	biyoóle	
4986	Mm__3__107.wav	qoraa	qoraá	
4987	Mm__3__108.wav	qoraaga	qoraága	
4988	Mm__3__109.wav	qoraha	qoráha	
4989	Mm__3__110.wav	qore	qóre	
4990	Mm__3__111.wav	dukaanle	dukaánle	
4991	Mm__3__112.wav	dukaanle	dukaanle	
4992	Mm__3__113.wav	Ma aragtay dukaanlaha?	Má aragtay dukaanláha?	
4993	Mm__3__114.wav	Waxaan arkay nin dukaanle ah.	Waxáan arkay duk...               nin dukaanlá ah.	
4994	Mm__3__115.wav	Waxaan arkay dukaanle.	Wáxaan arkay dukaánle.	
4995	Mm__3__116.wav	Waxaan la kulmay dukaanle.	Waxaan lá kulmay dukaánle.	
4996	Mm__3__117.wav	Waxaan arkay nin dukaanle ah.	Wáxáan arkay nín dukaanlá ah.	
4997	Mm__3__118.wav	labaqaad	labaqáad	
4998	Mm__3__119.wav	aag labaqaad ah	aág labaqáad ah	
4999	Mm__3__120.wav	toosh labaqaad ah	tóosh labaqáad ah	
5000	Mm__3__121.wav	ubax weyn	úbax wéyn	
5001	Mm__3__122.wav	ubax ka weyn	úbax ká weyn	
5002	Mm__3__123.wav	ubaxa ugu weyn	úbaxa ugú weyn	
5003	Mm__3__124.wav	beeraley	beeraléy	
5004	Mm__3__125.wav	gaadiidley	gaadiidléy	
5005	Mm__3__126.wav	biyoole	biyoóle	
5006	Mm__3__127.wav	qoraa	qoraá	
5007	Mm__3__128.wav	qoraaga	qoraága	
5008	Mm__3__129.wav	qore	qóre	
5009	Mm__3__130.wav	qoraha	qoráha	
5010	Mm__3__131.wav	dukaanle	dukaánle	
5011	Mm__3__132.wav	dukaanlaha	dukaanláha	
5012	Mm__3__133.wav	Ma aragtay dukaanlaha?	Má aragtay dukaanláha?	
5013	Mm__3__134.wav	Waxaan arkay nin dukaanle ah.	Waxaan arkay nín dukaanlé ah.	
5014	Mm__3__135.wav	toosh labaqaad ah	tóosh labaqáad ah	
5015	Mm__3__136.wav	ubax weyn	úbax wéyn	
5016	Mm__3__137.wav	ubax ka weyn	úbax ká weyn	
5017	Mm__3__138.wav	ubaxa ugu weyn	úbaxa ugú weyn	
5018	Mm__3__139.wav	ubax weyn	úbax wéyn	
5019	Mm__3__140.wav	ubax ka weyn	úbax ká weyn	
5020	Mm__3__141.wav	ubaxa ugu weyn	úbaxa ugú weyn	
5021	Mm__3__142.wav	shirmadaxeed	shirmadaxéed	
5022	Mm__3__143.wav	shirmadaxeed	shirmadaxéed	
5023	Mm__3__144.wav	shirmadaxeedka	shirmadaxéedka	
5024	Mm__3__145.wav	libaax-badeed	libaaxbadéed	
5025	Mm__3__146.wav	shirmadaxeed	shirmadaxéed	
5026	Mm__3__147.wav	libaax-badeed	libaaxbadéed	
5027	Mm__3__148.wav	libaax-badeedka	libaaxbadéedka	
5028	Mm__3__149.wav	carruur Soomaaliyeed	carruúr Soomaaliyeed	
5029	Mm__3__150.wav	haween Soomaaliyeed	haweén Soomaaliyeed	
5030	Mm__3__151.wav	rag Soomaaliyeed	rág Soomaaliyeed	
5031	Mm__3__152.wav	carruurta Soomaalida ah	carruúrta Soomaalída ah	
5032	Mm__3__153.wav	carruurta Soomaaliyeed	carruúrta Soomaaliyeed 	
5033	Mm__3__154.wav	carruurta Soomaaliyeed	carruúrta Soomaaliyeed 	
5034	Mm__3__155.wav	heesaha Soomaaliga ah	heesáha Soomaáliga ah	
5035	Mm__3__156.wav	heesaha Soomaaliyeed	heesáha Soomaaliyeed	
5036	Mm__3__157.wav	bad-weyn	bad-wéyn	
5037	Mm__3__158.wav	bad weyn	bád wéyn	
5038	Mm__3__159.wav	badda weyn	bádda wéyn	
5039	Mm__3__160.wav	bad weyn	bád wéyn	
5040	Mm__3__161.wav	bad-weyn	bad-wéyn	
5041	Mm__3__162.wav	bad-weynta	bad-wéynta	
5042	Mm__3__163.wav	bad-weynta	bad-wéynta	
5043	Mm__3__164.wav	badda weyn	bádda wéyn	
5044	Mm__3__165.wav	bad weyn	bád wéyn	
5045	Mm__3__166.wav	badda weyn	bádda wéyn	
5046	Mm__3__167.wav	bad-weyn	bad-weýń...	
5047	Mm__3__168.wav	bad-weynta	bad-wéynta	
5048	Mm__3__169.wav	dheer	dhéer	
5049	Mm__3__170.wav	dheer	dhéer	
5050	Mm__3__171.wav	feer|m	féer	
5051	Mm__3__172.wav	feer|m	féer	
5052	Mm__3__173.wav	feer|f	feér	
5053	Mm__3__174.wav	feer|m	féer	
5054	Mm__3__175.wav	feer|m	féer	
5055	Mm__3__176.wav	feer|f	feér	
5056	Mm__3__177.wav	feerta	feérta	
5057	Mm__3__178.wav	feer|m	féer	
5058	Mm__3__179.wav	feer|m	féer	
5059	Mm__3__180.wav	feerka	féerka	
5060	Mm__3__181.wav	feerta	feérta	
5061	Mm__3__182.wav	feer|m	féer	
5062	Mm__3__183.wav	feerka	féerka	
5063	Mm__3__184.wav	beer|m	béer	
5064	Mm__3__185.wav	beer|m	béer	
5065	Mm__3__186.wav	feer|m	féer	
5066	Mm__3__187.wav	feer|f	feér	
5067	Mm__3__188.wav	galley	galléy	
5068	Mm__3__189.wav	galleyda	galléyda	
5069	Mm__3__190.wav	Waxaan rabaa in aan boxo.	Wáxaan rabaa ín aan boxó.	
5070	Mm__3__191.wav	Waxaan rabaa in aan boxo.	Wáxaan rabaa ín aan boxo.	
5071	Mm__3__192.wav	An boxo e!	Aan bóxo. [+ATR]	
5072	Mm__3__193.wav	An boxo e!	Aan bóxo. [+ATR]	
5073	Mm__3__194.wav	An boxo!	Aan bóxo.	
5074	Mm__3__195.wav	Ii oggolow aan boxo.	Ií oggolów aan bóxo.	
5075	Mm__3__196.wav	An boxo e!	Áan bóxo é.	
5076	Mm__3__197.wav	An boxo e!	Aan bóxo é	
5077	Mm__3__198.wav	An boxo e!	Aan béxee.	
5078	Mm__3__199.wav	Ma fiirin karaa?	Ma fiirín karaa?	
5079	Mm__3__200.wav	An fiiriyo!	Aan fiiríyo.	
5080	Mm__3__201.wav	An fiiriyo!	Aan fiiríyo.	
5081	Mm__3__202.wav	An fiiriyo!	Aan fiiríyo.	
5082	Mm__3__203.wav	Aan eego.	Aan eégo.	
5083	Mm__3__204.wav	Ha bixin!	Ha bíxin.	
5084	Mm__3__205.wav	Ha bixin!	Ha bíxin!	
5085	Mm__3__206.wav	Ma cunin.	Ma cun.	
5086	Mm__3__207.wav	Ma aysan cunin.	Má aysan cun.	
5087	Mm__3__208.wav	Ma aysan cunin.	Má aysan cunin	
5088	Mm__3__209.wav	Ma uusan cunin.	Má uusan cunin.	
5089	Mm__3__210.wav	Ma jiifo.	Má jiifo.	
5090	Mm__3__211.wav	Ma hurdo.	Má hurdo.	
5091	Mm__3__212.wav	Ma jiifo.	Má jiifo.	
5092	Mm__3__213.wav	Ma jiifto.	Má jiifto.	
5093	Mm__3__214.wav	Ma huruddo.	Má huruddó.	
5094	Mm__3__215.wav	Ha bixin!	Ha bíxin!	
5095	Mm__3__216.wav	Ma cunin.	Má cunin.	
5096	Mm__3__217.wav	Ma aysan cunin.	Má aysán cunin.	
5097	Mm__3__218.wav	Ma uusan cunin.	Má uusán cunin.	
5098	Mm__3__219.wav	Ma jiifo.	Má jiifo.	
5099	Mm__3__220.wav	Ma hurdo.	Má hurdo.	
5100	Mm__3__221.wav	Ma jiifto.	Má jiifto.	
5101	Mm__3__222.wav	Ma huruddo.	Má huruddo.	
5102	Mm__4__1.wav	qoraa	qoraá	
5103	Mm__4__2.wav	qoraa	qoraá	
5104	Mm__4__3.wav	qoraa	qoraá	
5105	Mm__4__4.wav	qoraa sare	qoraá saré	
5106	Mm__4__5.wav	qoraa sare	qoraá saré	
5107	Mm__4__6.wav	qoraa sare	qoraá sarē	
5108	Mm__4__7.wav	qoraaga	qoraága	
5109	Mm__4__8.wav	qoraaga	qoraága	
5110	Mm__4__9.wav	qoraaga	qoraága	
5111	Mm__4__10.wav	qoraaga sare	qoraága saré	
5112	Mm__4__11.wav	qoraaga sare	qoraága saré	
5113	Mm__4__12.wav	qoraaga sare	qoraága saré	
5114	Mm__4__13.wav	qoraa weyn	qoraá wéyn	
5115	Mm__4__14.wav	qoraa weyn	qoraá wéyn	
5116	Mm__4__15.wav	qoraa weyn	qoraá wéyn	
5117	Mm__4__16.wav	qoraaga weyn	qoraága wéyn	
5118	Mm__4__17.wav	qoraaga weyn	qoraága wéyn	
5119	Mm__4__18.wav	qoraaga weyn	qoraága wéyn	
5120	Mm__4__19.wav	qoraagaas	qoraágaás	
5121	Mm__4__20.wav	qoraagaas	qoraágaás	
5122	Mm__4__21.wav	qoraagaas	qoraágaás	
5123	Mm__4__22.wav	qoraagaas weyn	qoraágaás wéyn	
5124	Mm__4__23.wav	qoraagaas weyn	qoraágaás wéyn	
5125	Mm__4__24.wav	qoraagaas weyn	qoraágaás wéyn	
5126	Mm__4__25.wav	qoraageenna	qoraágéenná	
5127	Mm__4__26.wav	qoraageenna	qoraágéenná	
5128	Mm__4__27.wav	qoraageenna	qoraágéenná	
5129	Mm__4__28.wav	qoraageenna weyn	qoraágeenna wéyn	
5130	Mm__4__29.wav	qoraageenna weyn	qoraágeenna wéyn	
5131	Mm__4__30.wav	qoraageenna weyn	qoraágeenna wéyn	
5132	Mm__4__31.wav	qoraagii hore	qoraágií horé	
5133	Mm__4__32.wav	qoraagii hore	qoraágií horé	
5134	Mm__4__33.wav	qoraagii hore	qoraágií horé	
5135	Mm__4__34.wav	qoraageennii hore	qoraágeennií horé	
5136	Mm__4__35.wav	qoraageennii hore	qoraágeennií horé	
5137	Mm__4__36.wav	qoraageennii hore	qoraágeennií horé	
5138	Mm__4__37.wav	Qoraageennu waa mid weyn.	Qoraágeennu waa míd wéyn.	
5139	Mm__4__38.wav	Qoraageennu waa mid weyn.	Qoraágeennu waa míd wéyn.	
5140	Mm__4__39.wav	Qoraageennu waa mid weyn.	Qoraágeennu waa míd wéyn.	
5141	Mm__4__40.wav	Qoraageennii hore wuxuu ahaa nin weyn.	Qoraágeennií horé wuxúu ahaa nín wéyn.	
5142	Mm__4__41.wav	Qoraageennii hore wuxuu ahaa mid weyn.	Qoraageennii hore wuxuu ahaa mid weyn.	
